1A2S	-0.013577625155448914	-0.8313299009848788
1C6O	0.002442381034294762	-0.8852466194850324
1C6R	-0.11784493736922741	-0.8951009274126168
1C6S	0.030418973130872475	-0.7303783590456516
1CED	-0.08069490231573581	-0.7223532921919754
1CTJ	0.016497486581405003	-0.9609110626460889
1CYI	0.07638438697904348	-0.7152253300450834
1CYJ	0.06418569820622604	-0.9439378127292661
1F1F	-0.013035188351447383	-1.1510096710334388
1GDV	-0.02089811333765586	-0.883183477348504
1KIB	-0.006020467341537973	-0.942281123644623
1LS9	0.12540829026450714	-0.8318597461505742
2V08	-0.00912963195393483	-1.040958461573907
2ZB0	-0.24071398874123892	-0.8476273572405315
3DMI	0.042005879804492	-0.7788172922182094
3DR0	-0.016354904406600528	-0.9480609699890429
3PH2	-0.0662063757578532	-0.759890125760946
4EIC	-0.1134284461537997	-0.9457896299428792
4EID	-0.11427984635035197	-0.9456693282660309
4GYD	0.02880542849177598	-1.01890971691797
4H0J	0.029854231242400903	-1.0111305056836957
4H0K	-0.010062919619182745	-1.0500953328059512
