1AQA	0.07297948996225993	-0.8709437773066506
1AW3	-0.09491551419099171	-0.7755191588629303
1AWP	-0.127358033011357	-0.5635427728117061
1AXX	-0.10611270245556768	-0.6846737695279491
1B5M	0.16491735090191165	-0.9714522104470106
1BFX	0.17421776397774616	-0.7281746361890497
1BLV	-0.21290960907936096	-0.4337891742044375
1CXY	-0.006096854185064633	-0.7925107004495984
1CYO	-0.0901401440302531	-0.9351751300902951
1DO9	-0.2665355461882427	-0.27329543906510617
1EHB	0.019082193573315937	-0.7145362522142006
1ES1	0.019068426142136257	-0.7119872455429165
1EUE	-0.1301831752061844	-0.5621947753778626
1F03	0.004361336429913838	-0.6854746308059928
1F04	0.008317270662103382	-0.6836561457534703
1HKO	0.0849968528075676	0.27049624996588967
1I5U	-0.2548375427722931	-0.7554142123908575
1IB7	0.0014808159321546555	-0.9022426031186053
1ICC	-0.006098503867785134	-0.497107127407626
1J0Q	0.08882595431946572	-0.503929183630623
1JEX	-0.08595643530910213	-0.9703930602306429
1LJ0	-0.023884300452967487	-0.509049432345547
1LQX	0.022250697016716003	-0.7051727987885102
1LR6	0.023392920692761738	-0.7102233964444317
1M20	0.01998659347494443	-0.7054239550704066
1M2I	0.0192827091862758	-0.705646383512485
1M2M	0.19692756856481233	-0.6596380015917521
1M59	0.020195111632347107	-0.7042951071118053
1MJ4	0.09570122013489406	-0.9862817181819364
1MNY	-0.40388720234235126	-0.7012788123315952
1NX7	-0.08863273941808276	-0.4681568074134501
1QX4	-0.014847415188948315	-0.9015385171608848
1SH4	-0.08472220136059658	-0.6409925500730149
1U9M	0.006110097695555956	-0.569142397617472
1U9U	0.022640895719329517	-0.7064401838612303
1UMK	-0.0709919383128484	-0.9012005784383293
1X3X	-0.033750485007961586	-0.9737409898168734
2AXX	-0.13741976908215928	-0.6759891725802739
2EIX	-0.06567179908355077	-0.6437472406525129
2I89	-0.03880273116131623	-0.536252210496401
2I96	-0.29352149367332464	-0.2792639342214124
2IBJ	-0.09756865662833054	-0.9520740160488201
2KEO	-0.18101606089621783	-0.17764278620519702
2M33	-0.15509226100023268	-0.5375268390757868
3LF5	-0.0012513237694899287	-0.36190461492575643
3MUS	-0.13796832909186682	-0.5442019691555793
3NER	0.24365181910494965	-0.2385834566320399
3OZZ	-0.158077210187912	-0.7484892687375453
3W2H	-0.10705523937940598	-0.7656228673666307
3W5H	0.046837370842695236	-0.7792838345686898
3X32	0.06957495460907619	-0.7925574954956076
3X33	-0.15565553307533264	-0.7510202886422035
3X34	0.04548914978901545	-0.7933209675646099
3X35	-0.14824946224689484	-0.774377276117891
4B8N	-0.04170667791428665	-0.691531445549547
4HIL	0.12144402150685589	-0.6740299165041436
4HIN	-0.022968967755635582	-0.6430616596769546
4X8Y	-0.22113534311453503	-0.569734695778623
5GV7	0.047553413858016334	-0.7759686626531833
5GV8	0.04686276987195015	-0.7792990901693888
5XE4	-0.10952277180040255	-0.7834287134006923
5XEE	-0.10411462800887725	-0.5615350134764062
5YLY	0.009123781385521093	-0.7159924074221815
