1BTM	-0.009140793854992	-0.840852719509578	10
1HTI	0.006446700232724	-0.855590106414939	10
1I45	0.055393542163074	-0.617001091381384	10
1IF2	-0.015048768371344	-0.687690735919176	10
1LYX	0.051243995005886	-0.70824235466793	10
1LZO	-0.004046564611296	-0.671672120928645	10
1M6J	0.027878084530433	-0.818209725811334	10
1M7O	-0.024866594001651	-0.673579336112569	10
1M7P	-0.024861150731643	-0.673616541760586	10
1N55	0.055526939531167	-0.686230148750988	10
1NEY	-0.01245677502205	-0.616055579432412	10
1NF0	-0.004952752341827	-0.714068644896627	10
1R2S	0.009770455614974	-0.799099098607363	10
1R2T	-0.001399695873261	-0.829209283663366	10
1SPQ	-0.026762590433161	-0.593751254520419	10
1SQ7	0.007802913275858	-0.795153710868334	10
1SSD	-0.003279184301694	-0.743236126273975	10
1SSG	0.000669351468484	-0.746947442943978	10
1SW0	-0.021773568044106	-0.671312061222701	10
1SW3	-0.023099220047395	-0.671225455617594	10
1SW7	0.001438731948535	-0.755797148412612	10
1TPB	-0.00885488713781	-0.675142923461192	10
1TPC	-0.009314980978767	-0.674165772685516	10
1TPH	-0.008577575907111	-0.677128323215611	10
1TPU	-0.010102145373821	-0.674857317274049	10
1TPV	-0.0088065341115	-0.674650247594267	10
1TRE	0.030890004709363	-0.583197703415885	10
1VGA	-0.015304664770762	-0.712571442410105	10
1W0M	-0.001713740784908	-0.82874997663165	10
1WOA	-0.03932413769265	-0.670571966586241	10
1WOB	-0.009044419353207	-0.672482516259584	10
1WYI	0.021509026798109	-0.647471491949814	10
1YDV	0.014654953032732	-0.655052890785751	10
1YPI	0.058848119961719	-0.612341608888946	10
1YYA	0.009351748973131	-0.708299202027756	10
2DP3	-0.032363278170427	-0.606035165432625	10
2H6R	0.014845460549016	-0.81335834446307	10
2I9E	0.00164328673903	-0.823682751492057	10
2JGQ	-0.007701310329139	-0.667159137136651	10
2YPI	-0.019213516265154	-0.627111399651815	10
3M9Y	-0.005679825941722	-0.574414499383612	10
3PVF	0.050496342591941	-0.705403940013993	10
3PWA	0.008333635206024	-0.666696527644306	10
3PY2	0.008224261924624	-0.665991284410447	10
3QSR	0.03644231085976	-0.59089654748588	10
3QST	0.035429398218791	-0.593102464162238	10
3TA6	0.021288915226857	-0.60444143575497	10
3TAO	0.017325904530784	-0.604327066289212	10
3TH6	-0.020731018545727	-0.706515829026523	10
3UWU	0.012483306229115	-0.599128917558437	10
3UWV	-0.001985964675744	-0.57903125624548	10
3UWW	0.006740840772788	-0.579916728572428	10
3UWY	-0.008008333543936	-0.583609823567194	10
3UWZ	-0.00420123587052	-0.569569351004435	10
3YPI	-0.0126225236066	-0.632921200153198	10
4GNJ	0.033456211909652	-0.728776788777094	10
4IOT	-0.031851230810086	-0.580436987439064	10
4O4V	0.036913755039374	-0.588773217444065	10
4O4W	0.147159852708379	-0.588517297346521	10
4O50	-0.023973410949111	-0.600798315379464	10
4O52	0.140053634221355	-0.594149855502358	10
4O53	0.037281332537532	-0.592453159821769	10
4O54	-0.025856114923954	-0.59542198166623	10
4O57	-0.129854799558719	-0.671033720948063	10
4OWG	-0.010036712512374	-0.870800714071677	10
4POD	0.027321616886184	-0.856184634500539	10
4RCX	0.047291296223799	-0.680726514524848	10
4UNK	-0.022910008206964	-0.623726099114702	10
4WJE	-0.159126524503032	-0.5866962857088	10
5BNK	-4.63055524354177E-05	-0.845629857429878	10
5BRB	-0.009153252467513	-0.775993146136043	10
5CSR	0.004551956129338	-0.645517656426718	10
5VWN	0.010485442976157	-0.69002182056666	10
7TIM	-0.017768634483218	-0.627575856311913	10
