1B3I	-0.014793064445257	-0.706564987073184	9
1BAW	-0.009567089482314	-0.760047924375581	9
1BXU	-0.060945143302282	-0.967716651665291	9
1BXV	-0.063628499706586	-0.967748518031659	9
1FA4	0.054607897645716	-1.03738880883385	9
1IUZ	-0.064336645106475	-0.98786016344	9
1J5C	-0.081271073132354	-0.990767086970561	9
1J5D	-0.090186765572677	-0.999177254886601	9
1JXD	0.049601587156455	-0.867130648703208	9
1JXF	0.048041233597767	-0.83334676554207	9
1KDI	-0.039190971602996	-0.899162120698882	9
1KDJ	-0.032494386968513	-0.905409998484667	9
1M9W	-0.091538401984144	-0.916190723633334	9
1NIN	0.025369707223338	-0.957205188241798	9
1PCS	0.144217252731323	-0.862346370320135	9
1TU2	0.023387812939958	-0.716555889917096	9
2B3I	-0.030835299768992	-1.14257865043653	9
2BZ7	-0.019131366163492	-0.699123383549458	9
2BZC	-0.024022250125806	-0.692677864663324	9
2CJ3	0.078689186523358	-0.882739349637346	9
2GIM	0.024382457137108	-0.91873376859102	9
2JXM	0.050452590590764	-0.802794155588507	9
2Q5B	-0.032011895181818	-0.761142171543528	9
2W88	0.002688858658075	-0.888006985147643	9
2W8C	-0.095068378839642	-0.87832805618751	9
3BQV	0.087864336868127	-0.882214992491165	9
3CVB	-0.025660735244552	-0.890090244417424	9
3CVC	-0.008890815700094	-1.09279163067541	9
3CVD	0.041899180608905	-0.791512983082778	9
4R0O	0.000407452850292	-0.879017184578782	9
7PCY	-0.072316370904446	-0.79566726348005	9
9PCY	0.091902328810344	-1.2042775168783	9
