1AWD	0.132283280293147	-0.630691815009025	6
1BLU	0.10420119902119	-0.87602303562333	6
1CLF	0.169502103778844	-0.732665688758275	6
1DUR	-0.05244241511294	-0.817016464458243	6
1E0Z	0.174065000501772	-0.458424812907743	6
1H98	-0.068654720981916	-0.723515494623713	6
1IQZ	0.116532579064369	-0.89870750700361	6
1IR0	0.092935483902693	-0.846998645973863	6
1L5P	0.007593219065004	-0.719870620098248	6
1PFD	0.15185370095127	-0.648962712653692	6
1RFK	0.122845372495552	-0.736222797943944	6
1RGV	0.063859267160297	-0.886857575604085	6
1ROF	-0.174810165911913	-0.829505232419055	6
1SIZ	0.04473731170098	-0.679519145464244	6
1SJ1	0.025885859504342	-0.682351657385133	6
1VJW	-0.004747146119674	-0.94711236299741	6
1WTF	0.019627595630785	-0.749079599860449	6
2V2K	-0.061266739542286	-0.79963272657147	6
2Z8Q	-0.019987337291241	-0.797555253572382	6
3AB5	0.031042960782846	-0.83757776728002	6
3EUN	0.06845843916138	-0.831557331702444	6
3EXY	0.07261406754454	-0.842621126563554	6
3HUI	0.14071091512839	-0.75985225291686	6
3LXF	0.020628655360391	-0.851641929212328	6
3P63	-0.020565254613757	-0.67107409087426	6
3PNI	0.118846817562977	-0.69468751628968	6
3WCQ	-0.05073495892187	-0.680540181406895	6
4DHV	0.127841602390011	-0.799514872200683	6
4FXC	0.065558892985185	-0.65964159418503	6
4ITK	0.201377656310797	-0.533432654948378	6
4LTU	-0.097220260029038	-0.87680062668882	6
4ZHP	-0.008589568237464	-0.585126402151174	6
5BOK	0.148149569829305	-0.656712239548248	6
