1A2S	-0.013577625155449	-0.831329900984879	5
1C6O	0.002442381034295	-0.885246619485032	5
1C6R	-0.117844937369227	-0.895100927412617	5
1C6S	0.030418973130873	-0.730378359045652	5
1CED	-0.080694902315736	-0.722353292191975	5
1CTJ	0.016497486581405	-0.960911062646089	5
1CYI	0.076384386979044	-0.715225330045083	5
1CYJ	0.064185698206226	-0.943937812729266	5
1F1F	-0.013035188351447	-1.15100967103344	5
1GDV	-0.020898113337656	-0.883183477348504	5
1KIB	-0.006020467341538	-0.942281123644623	5
1LS9	0.125408290264507	-0.831859746150574	5
2V08	-0.009129631953935	-1.04095846157391	5
2ZB0	-0.240713988741239	-0.847627357240532	5
3DMI	0.042005879804492	-0.778817292218209	5
3DR0	-0.016354904406601	-0.948060969989043	5
3PH2	-0.066206375757853	-0.759890125760946	5
4EIC	-0.1134284461538	-0.945789629942879	5
4EID	-0.114279846350352	-0.945669328266031	5
4GYD	0.028805428491776	-1.01890971691797	5
4H0J	0.029854231242401	-1.0111305056837	5
4H0K	-0.010062919619183	-1.05009533280595	5
