1JWN	-0.045667688556326	-0.879823790759814	7
1JZK	-0.045228600307989	-0.879923826700215	7
1JZL	-0.031810843075315	-0.83551690383286	7
1JZM	-0.016884226662417	-0.838877903002525	7
1NWI	-0.042881484124033	-0.87997449408098	7
1NWN	-0.027525612463554	-0.835047554673948	7
1NXF	-0.018693570668499	-0.839947864192243	7
2AUO	-0.031051311641932	-0.838685146570912	7
2AUP	-0.021718187568088	-0.839049429077085	7
2AUQ	-0.033912234629194	-0.838300455457169	7
2AUR	-0.019879177833597	-0.839133150615839	7
2AV0	-0.032435877869527	-0.839121864668156	7
2AV3	-0.01940632549425	-0.838357747078492	7
2GRF	-0.017645213442544	-0.837589834161991	7
2GRH	-0.034664832055569	-0.835453887716414	7
2GRZ	-0.033518102330466	-0.835426536194345	7
2R4W	-0.035645909607411	-0.836871803116599	7
2R4X	-0.01997387347122	-0.838655528211628	7
2R4Y	-0.018967526654402	-0.839953347074573	7
2R4Z	-0.033102904756864	-0.84526200371598	7
2Z85	-0.018397637798141	-0.839288451022972	7
2Z8A	-0.031245365738869	-0.849301184335468	7
3G46	-0.027776764705777	-0.834249738960541	7
3G4Q	-0.031886699299018	-0.841655132905516	7
3G4R	-0.032193892945846	-0.84097966523117	7
3G4U	-0.033918586559594	-0.841917173669648	7
3G4V	-0.032943434392413	-0.842413572813556	7
3G4W	-0.031189809242884	-0.841300834698774	7
3G4Y	-0.032834010819594	-0.841125872098246	7
3G52	-0.033546431921423	-0.844365169351592	7
3G53	-0.033097914109627	-0.839427753901344	7
3UGY	-0.031939846153061	-0.839649664782409	7
3UGZ	-0.032068775966764	-0.833491241387753	7
3UH3	-0.032447090372443	-0.836238112891667	7
3UH5	-0.032706947376331	-0.838572744309298	7
3UH6	-0.034482223292192	-0.838427884443787	7
3UH7	-0.033264622713129	-0.837105782655386	7
3UHB	-0.03282607657214	-0.838821757129033	7
3UHC	-0.031985952829321	-0.836601084270574	7
3UHD	-0.032928778479497	-0.838407828330924	7
3UHE	-0.032852118834853	-0.836085238560667	7
3UHG	-0.031917431702217	-0.836054657262904	7
3UHH	-0.0330890994519	-0.836390101229148	7
3UHI	-0.037454571186875	-0.883754075533376	7
3UHK	-0.043944921625856	-0.880846387734175	7
3UHN	-0.01669450616464	-0.840615227601682	7
3UHQ	-0.016695082653314	-0.837311033285919	7
3UHR	-0.018423006559412	-0.839899452348022	7
3UHS	-0.016689940200498	-0.84084658729259	7
3UHT	-0.016572483194371	-0.837490865820154	7
3UHU	-0.018041336288055	-0.840246250036425	7
3UHV	-0.017816699730853	-0.83978304894841	7
3UHW	-0.015891139550756	-0.839145397527495	7
3UHX	-0.017807219798366	-0.839370878590197	7
3UHY	-0.017264235609522	-0.833667167949716	7
3UHZ	-0.017927576632549	-0.83894701026619	7
3UI0	-0.017115878096471	-0.841615155156689	7
