1BCC	-0.048150809109210976	-0.4975732921076121
1BE3	-0.02899677582988234	-0.6547889073638311
1BGY	-0.043982714677412944	-0.5912983679205728
1EZV	0.11851858127523553	-0.5733187103940914
1KB9	0.11819986372508785	-0.5711310942439671
1KYO	0.07447587846494887	-0.5867444462592044
1L0L	-0.07828964098271998	-0.5502198085561951
1L0N	-0.04844214106825267	-0.5120363562145258
1NTK	-0.07303966051249794	-0.5415150177389727
1NTM	-0.05791376192461361	-0.5362347655791089
1NTZ	-0.05822136659513819	-0.5152133921684091
1NU1	-0.060236471733360594	-0.5045014656761105
1P84	0.11961100414169558	-0.5725555925126613
1PP9	0.04654941048162679	-0.5386514908283427
1PPJ	0.020716047923391063	-0.5646896250243317
1QCR	-0.002620958610240254	-0.6464024717777295
1SQB	-0.0626964798253594	-0.5283647099426528
1SQP	-0.0585089667672009	-0.5361711945199064
1SQQ	-0.04470360375037699	-0.5076579134840805
1SQV	-0.06081532291842227	-0.5371247037242298
1SQX	-0.051645877404194886	-0.5496091684248415
1ZRT	0.38769746708890623	-0.11252884024015668
2A06	0.03526653676720645	-0.5875775540692766
2BCC	-0.08139642539123694	-0.5122128462631468
2FYN	-0.08864631831507992	-0.21346831186795592
2FYU	-0.0038903552305066106	-0.52216792146898
2IBZ	0.11842429248446767	-0.5736818075812832
2QJK	-0.08611072402574657	-0.22517004158442974
2QJP	0.1428195882116496	-0.23951116408286113
2QJY	-0.08545268204114917	-0.21953221341596055
2YBB	-0.05885014939632229	-0.5735327422305287
2YIU	-0.31796786147687167	-0.03246465137954769
3BCC	-0.07082844898104668	-0.504448041821498
3CWB	-0.07336494474050899	-0.46256017517893316
3CX5	0.07477065789229846	-0.5935634405934092
3CXH	0.0785826633994778	-0.5934160175583386
3H1H	-0.0791261627494047	-0.46983830710456714
3H1I	-0.07306832688239714	-0.4587150844453789
3H1J	-0.07342482501408085	-0.46241020772805497
3H1K	-0.08163230197193722	-0.4517535896111534
3H1L	-0.07386078499257566	-0.4661007883543983
3L70	-0.0770698345111062	-0.45852148685737093
3L71	-0.0769616706452022	-0.45995118033680943
3L72	-0.07829164581683776	-0.44888562916977665
3L73	-0.07568516340106726	-0.4614502134387729
3L74	-0.07355188607859114	-0.4582909345084401
3L75	-0.07421052918458977	-0.45834658461142197
3TGU	-0.0657790202026566	-0.434202511415202
4D6T	0.008723955671302982	-0.5804607812775197
4D6U	0.0051914977064976995	-0.5617998018230642
4PD4	0.02460042359025189	-0.579794837387541
4U3F	-0.07615483347326518	-0.4749784822482992
5GPN	100	100
5GUP	100	100
5J4Z	100	100
5J7Y	100	100
5J8K	100	100
5KKZ	-0.3822018609175251	-0.17907853356798897
5KLI	-0.37504522771471077	-0.19549854675464276
5KLV	0.021078547972579013	-0.5407608112978317
5LUF	-0.020220265617363793	-0.634319500550006
5NMI	-0.020898635739065488	-0.5884278628824068
5OKD	-0.0458241435563347	-0.6231736505836061
5XTE	0.06222974003123289	-0.48358640961015864
5XTH	100	100
5XTI	100	100
6FO0	-0.07295642372531194	-0.6151344874025043
6FO2	-0.0770945970279475	-0.6323576296261978
6FO6	-0.06679540092160029	-0.5793739963388638
