1JWN	82683.25	23852.2	0.384799094710156	7
1JZK	82684.5	23964.9	0.382993355753255	7
1JZL	41477	11846.5	0.489138998765929	7
1JZM	41207.125	12022.3	0.47989339617226	7
1NWI	82476.375	23963.1	0.382379118365257	7
1NWN	41141.375	11845.7	0.486529595123919	7
1NXF	41541.125	12026.7	0.482306538108657	7
2AUO	41448.875	11910.9	0.486274367640447	7
2AUP	41168	11894.8	0.484730290803585	7
2AUQ	41328.75	12015	0.481129363481281	7
2AUR	41187	11950.3	0.482627528362957	7
2AV0	41370.125	11893.7	0.486360578938001	7
2AV3	40991.5	12087.1	0.47565406929736	7
2GRF	41128.875	12012.9	0.479660714068286	7
2GRH	41670.75	12022.2	0.483490250144745	7
2GRZ	41932.5	12011.5	0.48594529627707	7
2R4W	41548.75	11895.6	0.487681649235237	7
2R4X	41149.25	11955	0.482142956670617	7
2R4Y	41144.375	11921.2	0.483471780631827	7
2R4Z	41239.375	11706.1	0.493113180817736	7
2Z85	41530.75	12030.3	0.482081926419111	7
2Z8A	41378.125	11846.5	0.488361333165415	7
3G46	41840.375	12034.9	0.484289831935886	7
3G4Q	41365.375	12061.1	0.479573507086176	7
3G4R	41392.75	12116.2	0.477603181732395	7
3G4U	41284.875	12146.5	0.475583690582613	7
3G4V	41249.5	12094.5	0.477355574061927	7
3G4W	41543.375	12089.1	0.479834354176434	7
3G4Y	41340.5	12154.3	0.475705299427634	7
3G52	41496	11961.5	0.484584259745757	7
3G53	41356.25	12007.8	0.481631385697656	7
3UGY	41335.625	11910	0.485424883985552	7
3UGZ	41504.75	12031.5	0.481832641108312	7
3UH3	41627	12014.9	0.483445333728828	7
3UH5	41440.375	11880.5	0.487452000521168	7
3UH6	41346.875	11876.4	0.486886540430411	7
3UH7	41419	11994.4	0.48265706699368	7
3UHB	41541.5	11956.2	0.485153389064626	7
3UHC	41767.5	11965.7	0.486524821445441	7
3UHD	41397.5	12276.9	0.471387594936419	7
3UHE	41280.5	11958.5	0.483026231012179	7
3UHG	41610.75	11903.8	0.487830405453695	7
3UHH	41551.375	12054.5	0.481273397381058	7
3UHI	82510.125	24135	0.37975921249996	7
3UHK	82785.125	24074.1	0.381565356579427	7
3UHN	41248.75	12141.9	0.475486292022212	7
3UHQ	41247.125	12159.5	0.47478558997573	7
3UHR	41406.625	11899.8	0.486397145733672	7
3UHS	41184.375	11957	0.482336597110316	7
3UHT	41328.375	12001.5	0.481667652707306	7
3UHU	41125.875	12048.9	0.478204316620641	7
3UHV	41166.875	12072.3	0.477594561233898	7
3UHW	41371	12107	0.477798660502428	7
3UHX	41169.5	12057.7	0.478193180859597	7
3UHY	41350.625	12135.2	0.476531819373326	7
3UHZ	41264.5	12085.8	0.477815000180978	7
3UI0	41116.75	12015.3	0.479470647348308	7
