1IZL	-0.015147790872669289	-0.7391609836268304
1S5L	0.016822151449129085	-0.7202865520023707
1W5C	0.008112422043147185	-0.6515071866613511
2AXT	0.014671903636082315	-0.637049401806112
3A0B	0.023035524750594054	-0.6915578842933251
3A0H	0.019369462034471013	-0.7117302680257506
3JCU	0.0091627553353707	-0.7256405754169845
3KZI	0.06064564672609171	-0.7218580551199546
3WU2	-0.11199838753274985	-0.6649128281884064
4FBY	0.023984099883333932	-0.6992681956748446
4IL6	0.04604991489591507	-0.6573766761653845
4IXQ	0.023459397687111045	-0.6959076179651353
4IXR	0.053464103691900765	-0.6955504662299447
4PBU	-0.11505250382776323	-0.693601640172602
4PJ0	0.055465147017578896	-0.6793368913147286
4RVY	0.050954877954370065	-0.6839173645636405
4TNH	0.05304486485741412	-0.6963944351305339
4TNI	0.0531818245537579	-0.6973585054783433
4TNJ	0.0531736575513302	-0.6979678919746168
4TNK	0.05233479826323066	-0.6949859766974018
4UB6	0.03345328760054758	-0.6590019496828582
4UB8	0.03796974615857819	-0.6537332078308798
4V62	100	100
4V82	100	100
4YUU	100	100
5B5E	0.04119542233029119	-0.6624249456058436
5B66	0.030591826927296718	-0.676924835395344
5E7C	0.02800879004542111	-0.6848097406945289
5GTH	0.04107806340862926	-0.6727129638889312
5GTI	0.04116529600623135	-0.6715695265611615
5H2F	0.047051060971541485	-0.6776443974856855
5KAF	-0.05249810167006216	-0.6765621594559609
5KAI	-0.05590379893546924	-0.6708765126412948
5MDX	0.0024176721026500036	-0.8344572331120722
5MX2	0.05851284397649579	-0.6787097713471335
5TIS	0.0112735656904988	-0.6718768944065003
5V2C	-0.12517340487357345	-0.6408766789152576
5WS5	0.03105455052513533	-0.6682861008283345
5WS6	0.03148236625398007	-0.6723358616267779
5XNL	0.0007447973060022428	-0.7137340159735258
5XNM	-0.000464091511489251	-0.7480626047423017
5ZZN	0.0393431216545746	-0.6602354619404436
