1AKK	15899.875	5786.61	0.528431929775423	4
1CCR	15105.75	5237.04	0.564277970219266	4
1CRC	30952.75	10504.1	0.453862990412508	4
1CYC	29420.25	10841.1	0.42511687703842	4
1FI7	16005.375	5790.58	0.530402987054449	4
1FI9	25257	5904.21	0.705088294360215	4
1GIW	15820.125	5720.96	0.532707102368932	4
1H31	220100.125	61810.2	0.2852139971976	4
1H32	54719	15841	0.440007722300882	4
1H33	55068.5	16012.5	0.437146641825984	4
1HRC	15121.25	5301.33	0.557816146394917	4
1I54	29222.25	9780.06	0.4691211788869	4
1I55	29220.25	9836.08	0.466428082597361	4
1I5T	15648.5	5870.66	0.515361935472316	4
1J3S	25001.125	5804.66	0.712328584675987	4
1KTD	115932.125	31468.5	0.365379306232012	4
1LC1	15542.75	5182.38	0.581174803793595	4
1LC2	25219	5583.67	0.74481707186902	4
1LFM	29156.625	9786.79	0.468096458962966	4
1M60	15377.375	5400.73	0.553715221262037	4
1OCD	14968.75	5533.8	0.530783836190916	4
1RWJ	11043.5	5301.01	0.452407703532053	4
1U75	102250	27908.6	0.378897393613823	4
1WEJ	75232.5	21274.5	0.405099547889595	4
2B4Z	14924.625	5229.82	0.560531041352688	4
2CZS	20563	9260.13	0.391974689358551	4
2D0S	11229.875	4287.25	0.565659732291412	4
2FRC	14948.25	5672.28	0.517352674882368	4
2GIW	25989.875	5837.49	0.726876735160697	4
2N3B	20532.875	5523.1	0.656549880893326	4
2N3Y	25114	5920.1	0.700539038254363	4
2N9I	22911.625	5587.15	0.69822874123272	4
2N9J	23477.375	5670.67	0.699223648060994	4
2OZ1	221591.5	61327.1	0.288757824345589	4
2PCB	99875.875	27192.4	0.382833836758392	4
2YBB	1306470.875	352641	0.163889504368284	4
2YK3	44041.875	15234.7	0.395877438308698	4
3A9F	21997.75	7701.17	0.492999246602433	4
3CP5	16859.5	5621.89	0.565585466622029	4
3CYT	29150.5	9780.73	0.468320885825164	4
3H33	9806.875	4978.08	0.445084714322888	4
3H34	9878	4954.43	0.449369000004432	4
3H4N	19074.125	9389.16	0.367694500475571	4
3J2T	1298531.125	383087	0.150252469723574	4
3JBT	1313864	362560	0.160006580908293	4
3NBS	60202.75	20242.8	0.366964816056898	4
3NBT	91135.25	30384.6	0.32232069734994	4
3NWV	60546.875	20086.6	0.371226395578053	4
3O1Y	45457.5	15647.9	0.393639278819767	4
3O20	45523	15085.9	0.408695776569639	4
3OUE	21925.75	10111.9	0.37464591115227	4
3OUQ	22143.25	10304	0.370088721483069	4
3OV0	40590.125	19038.4	0.300008760435831	4
3QIB	113916.75	30002.7	0.37877575795652	4
3QIU	114187	30139.9	0.377647626512954	4
3QIW	113714.375	29860.1	0.380133763958218	4
3VRC	34196.75	11488	0.443502684856516	4
3WC8	15021.875	6645.17	0.443058212839381	4
3WUI	14995.25	6699.31	0.438958224428324	4
3ZCF	60664.5	20380.5	0.366346774175562	4
3ZOO	60848	20417.5	0.366419939796114	4
4NFG	57492.5	16204.9	0.444541078158629	4
4RSZ	92372.875	28234.4	0.35000039564776	4
5CYT	14550.875	5007.88	0.575558692743269	4
5DFS	30732.25	10225.5	0.464011926243993	4
5EXQ	30127.625	10294.1	0.454854336742982	4
5IY5	555695.875	131662	0.248264787100733	4
5JUY	1461679.875	403376	0.154410056240071	4
5O10	30042.375	10243.3	0.456247405200232	4
5TY3	30268	9970.79	0.471060879558737	4
5WVE	1463876.375	400796	0.155559670278145	4
6CUK	16311.25	5537.39	0.561699247320738	4
6CUN	15284.125	5339.59	0.55778898548533	4
6FF5	15024.625	5224.8	0.56357304692187	4
